_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence,subSentence,tinySentence,keyword,positionStart,positionEnd,job,jobStart,jobEnd
5f6661a2ade9005a1eeb6aca,刘义良,600560,0,56,1600545186400,本科,"刘义良,男,中国国籍,中共党员,1985年7月毕业于鞍山钢铁学校计算机应用专业,1985年8月在冶金自动化研究所工作,1992年7月毕业于北京联大建材轻工学院电气自动化专业,大学学历。曾任冶金自动化研究院仪表研究所工程部部主任、北京金自天正智能控制股份有限公司钢铁部技术总监、北京金自天正智能控制股份有限公司炼铁区副总经理、北京金自天正智能控制股份有限公司通用事业部副部长、北京金自天正智能控制股份有限公司行政部副部长。现任冶金自动化研究设计院党群工作部部长、纪委副书记。",男,supervisoryCommittee,,1,1516060800000,0,0,金自天正,监事,1608515480614,"刘义良,男,中国国籍,中共党员,1985年7月毕业于鞍山钢铁学校计算机应用专业,1985年8月在冶金自动化研究所工作,1992年7月毕业于北京联大建材轻工学院电气自动化专业,大学学历",中共党员,中共党员,中共,0,2,党员,2,4
5f6661a2ade9005a1eeb6aca,刘义良,600560,0,56,1600545186400,本科,"刘义良,男,中国国籍,中共党员,1985年7月毕业于鞍山钢铁学校计算机应用专业,1985年8月在冶金自动化研究所工作,1992年7月毕业于北京联大建材轻工学院电气自动化专业,大学学历。曾任冶金自动化研究院仪表研究所工程部部主任、北京金自天正智能控制股份有限公司钢铁部技术总监、北京金自天正智能控制股份有限公司炼铁区副总经理、北京金自天正智能控制股份有限公司通用事业部副部长、北京金自天正智能控制股份有限公司行政部副部长。现任冶金自动化研究设计院党群工作部部长、纪委副书记。",男,supervisoryCommittee,,1,1516060800000,0,0,金自天正,监事,1608515480614,现任冶金自动化研究设计院党群工作部部长、纪委副书记,现任冶金自动化研究设计院党群工作部部长、纪委副书记,纪委副书记,纪委,0,2,书记,3,5
5f6661a9ade9005a1eeb6b92,王晓,600561,0,47,1600545192805,本科,"王晓先生:1973年出生,大学学历,工程师。历任南昌供水公司城北营业处副处长、处长、网管维修处处长;南昌水业集团有限责任公司总经理助理;南昌市政公用投资控股有限责任公司集团安监(信访)部常务副部长、部长;南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记;南昌市政公用投资控股有限责任公司副总工程师等职。现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长。",男,board,,,1561766400000,0,0,江西长运,"董事长,董事",1608515483233,南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记,南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记,党委副书记,党委,0,2,书记,3,5
5f6661a9ade9005a1eeb6b92,王晓,600561,0,47,1600545192805,本科,"王晓先生:1973年出生,大学学历,工程师。历任南昌供水公司城北营业处副处长、处长、网管维修处处长;南昌水业集团有限责任公司总经理助理;南昌市政公用投资控股有限责任公司集团安监(信访)部常务副部长、部长;南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记;南昌市政公用投资控股有限责任公司副总工程师等职。现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长。",男,board,,,1561766400000,0,0,江西长运,"董事长,董事",1608515483233,南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记,南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记,党委书记,党委,0,2,书记,2,4
5f6661a9ade9005a1eeb6b92,王晓,600561,0,47,1600545192805,本科,"王晓先生:1973年出生,大学学历,工程师。历任南昌供水公司城北营业处副处长、处长、网管维修处处长;南昌水业集团有限责任公司总经理助理;南昌市政公用投资控股有限责任公司集团安监(信访)部常务副部长、部长;南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记;南昌市政公用投资控股有限责任公司副总工程师等职。现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长。",男,board,,,1561766400000,0,0,江西长运,"董事长,董事",1608515483233,"现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长",现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,现任南昌市政公用投资控股有限责任公司党委委员,党委,18,20,委员,20,22
5f6661a9ade9005a1eeb6b92,王晓,600561,0,47,1600545192805,本科,"王晓先生:1973年出生,大学学历,工程师。历任南昌供水公司城北营业处副处长、处长、网管维修处处长;南昌水业集团有限责任公司总经理助理;南昌市政公用投资控股有限责任公司集团安监(信访)部常务副部长、部长;南昌市政工程开发集团有限公司董事长(法人代表)、总经理、党委副书记、党委书记;南昌市政公用投资控股有限责任公司副总工程师等职。现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长。",男,board,,,1561766400000,0,0,江西长运,"董事长,董事",1608515483233,"现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,2019年5月起任公司董事长",现任南昌市政公用投资控股有限责任公司党委委员、江西长运集团有限公司党委书记、董事长,江西长运集团有限公司党委书记,党委,10,12,书记,12,14
5f6661dbade9005a1eeb7608,李爱锋,600569,0,,1600545242961,本科,"李爱锋,男,大学本科学历,高级工程师。1996年进入安钢,历任安阳钢铁股份有限公司炼铁厂技术员、炼铁厂车间副主任、生产科副科长、车间主任、副厂长,安钢集团永通球墨铸铁管有限责任公司经理。现任安阳钢铁股份有限公司炼铁厂党委书记。",男,board,,,1588982400000,0,0,安阳钢铁,职工董事,1608515514265,现任安阳钢铁股份有限公司炼铁厂党委书记,现任安阳钢铁股份有限公司炼铁厂党委书记,现任安阳钢铁股份有限公司炼铁厂党委书记,党委,15,17,书记,17,19
5f6661dbade9005a1eeb7665,洪烨,600569,0,,1600545243593,本科,"洪烨,男,大学学历,审计师。1992年进入安钢,历任安钢集团公司审计部科长、副部长,安钢建设公司纪委书记、副经理,现任安钢集团公司审计与法律事务部总监。",男,supervisoryCommittee,,,1590796800000,0,10000,安阳钢铁,监事,1608515514868,"1992年进入安钢,历任安钢集团公司审计部科长、副部长,安钢建设公司纪委书记、副经理,现任安钢集团公司审计与法律事务部总监",安钢建设公司纪委书记、副经理,安钢建设公司纪委书记,纪委,6,8,书记,8,10
5f6661f1ade9005a1eeb7aec,罗国良,600572,0,58,1600545265375,硕士,"罗国良,中国籍,男,1962年11月生,中国药科大学药学专业大专学历,新加坡国立大学企业管理学院工商管理硕士学位,中共党员,高级经济师、副主任中药师,杭州市下城区政协委员。曾任浙江省医药药材公司副总经理、总经理,上海美罗医药公司总经理,大连美罗药业股份有限公司总经理,浙江省医药工业有限责任公司总经理,浙江英特药业有限责任公司常务副总经理、总经理,浙江英特集团股份有限公司常务副总经理、总经理、党委副书记、董事,浙江英特药业有限责任公司董事长。现任浙江康恩贝制药股份有限公司第十届董事会副董事长、总裁。",男,manager,,1,1595462400000,0,0,康恩贝,总裁,1608515527139,"罗国良,中国籍,男,1962年11月生,中国药科大学药学专业大专学历,新加坡国立大学企业管理学院工商管理硕士学位,中共党员,高级经济师、副主任中药师,杭州市下城区政协委员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f1ade9005a1eeb7aec,罗国良,600572,0,58,1600545265375,硕士,"罗国良,中国籍,男,1962年11月生,中国药科大学药学专业大专学历,新加坡国立大学企业管理学院工商管理硕士学位,中共党员,高级经济师、副主任中药师,杭州市下城区政协委员。曾任浙江省医药药材公司副总经理、总经理,上海美罗医药公司总经理,大连美罗药业股份有限公司总经理,浙江省医药工业有限责任公司总经理,浙江英特药业有限责任公司常务副总经理、总经理,浙江英特集团股份有限公司常务副总经理、总经理、党委副书记、董事,浙江英特药业有限责任公司董事长。现任浙江康恩贝制药股份有限公司第十届董事会副董事长、总裁。",男,manager,,1,1595462400000,0,0,康恩贝,总裁,1608515527139,"曾任浙江省医药药材公司副总经理、总经理,上海美罗医药公司总经理,大连美罗药业股份有限公司总经理,浙江省医药工业有限责任公司总经理,浙江英特药业有限责任公司常务副总经理、总经理,浙江英特集团股份有限公司常务副总经理、总经理、党委副书记、董事,浙江英特药业有限责任公司董事长",浙江英特集团股份有限公司常务副总经理、总经理、党委副书记、董事,党委副书记,党委,0,2,书记,3,5
5f6661f3ade9005a1eeb7bad,徐春玲,600572,0,52,1600545267027,本科,"徐春玲,中国籍,女,1968年10月生,浙江工业大学轻工业工程系本科毕业,生物医药专业正高级工程师、执业药师,中共党员。曾在浙江康恩贝医药销售有限公司、康恩贝集团公司、浙江康恩贝制药股份有限公司历任部门副经理、经理、质量总监、总经理助理、副总经理等职务,任杭州康恩贝制药有限公司总经理职务,及浙江康恩贝制药股份有限公司副总裁职务。现任康恩贝集团公司党委副书记、纪委书记,杭州康恩贝制药有限公司董事长,浙江康恩贝制药股份有限公司副总裁。",女,manager,,1,1595462400000,330800,0,康恩贝,副总裁,1608515527358,"徐春玲,中国籍,女,1968年10月生,浙江工业大学轻工业工程系本科毕业,生物医药专业正高级工程师、执业药师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f3ade9005a1eeb7bad,徐春玲,600572,0,52,1600545267027,本科,"徐春玲,中国籍,女,1968年10月生,浙江工业大学轻工业工程系本科毕业,生物医药专业正高级工程师、执业药师,中共党员。曾在浙江康恩贝医药销售有限公司、康恩贝集团公司、浙江康恩贝制药股份有限公司历任部门副经理、经理、质量总监、总经理助理、副总经理等职务,任杭州康恩贝制药有限公司总经理职务,及浙江康恩贝制药股份有限公司副总裁职务。现任康恩贝集团公司党委副书记、纪委书记,杭州康恩贝制药有限公司董事长,浙江康恩贝制药股份有限公司副总裁。",女,manager,,1,1595462400000,330800,0,康恩贝,副总裁,1608515527358,"现任康恩贝集团公司党委副书记、纪委书记,杭州康恩贝制药有限公司董事长,浙江康恩贝制药股份有限公司副总裁",现任康恩贝集团公司党委副书记、纪委书记,现任康恩贝集团公司党委副书记,党委,9,11,书记,12,14
5f6661f3ade9005a1eeb7bad,徐春玲,600572,0,52,1600545267027,本科,"徐春玲,中国籍,女,1968年10月生,浙江工业大学轻工业工程系本科毕业,生物医药专业正高级工程师、执业药师,中共党员。曾在浙江康恩贝医药销售有限公司、康恩贝集团公司、浙江康恩贝制药股份有限公司历任部门副经理、经理、质量总监、总经理助理、副总经理等职务,任杭州康恩贝制药有限公司总经理职务,及浙江康恩贝制药股份有限公司副总裁职务。现任康恩贝集团公司党委副书记、纪委书记,杭州康恩贝制药有限公司董事长,浙江康恩贝制药股份有限公司副总裁。",女,manager,,1,1595462400000,330800,0,康恩贝,副总裁,1608515527358,"现任康恩贝集团公司党委副书记、纪委书记,杭州康恩贝制药有限公司董事长,浙江康恩贝制药股份有限公司副总裁",现任康恩贝集团公司党委副书记、纪委书记,纪委书记,纪委,0,2,书记,2,4
5f666201ade9005a1eeb7e0e,刘万春,600575,0,52,1600545281287,本科,"刘万春,男,汉族,安徽怀宁人,1968年出生,中共党员,本科学历,高级会计师。1991年7月参加工作,2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员;2016年12月-2017年2月任淮南矿业集团财务部部长,上海东方蓝海置业有限公司董事,平安工程院公司董事,平安公司董事;2017年2月-2019年8月任淮南矿业集团财务部部长,平安工程院公司董事,平安公司董事,淮河能源(集团)股份有限公司董事;2019年8月-2020年4月任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,淮河能源(集团)股份有限公司董事;2020年4月至今任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,西部公司董事,淮河能源(集团)股份有限公司董事。",男,board,,1,1604016000000,0,0,淮河能源,董事,1608515533382,"刘万春,男,汉族,安徽怀宁人,1968年出生,中共党员,本科学历,高级会计师",中共党员,中共党员,中共,0,2,党员,2,4
5f666201ade9005a1eeb7e0e,刘万春,600575,0,52,1600545281287,本科,"刘万春,男,汉族,安徽怀宁人,1968年出生,中共党员,本科学历,高级会计师。1991年7月参加工作,2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员;2016年12月-2017年2月任淮南矿业集团财务部部长,上海东方蓝海置业有限公司董事,平安工程院公司董事,平安公司董事;2017年2月-2019年8月任淮南矿业集团财务部部长,平安工程院公司董事,平安公司董事,淮河能源(集团)股份有限公司董事;2019年8月-2020年4月任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,淮河能源(集团)股份有限公司董事;2020年4月至今任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,西部公司董事,淮河能源(集团)股份有限公司董事。",男,board,,1,1604016000000,0,0,淮河能源,董事,1608515533382,"1991年7月参加工作,2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员",2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员,党委委员,党委,0,2,委员,2,4
5f666201ade9005a1eeb7e0e,刘万春,600575,0,52,1600545281287,本科,"刘万春,男,汉族,安徽怀宁人,1968年出生,中共党员,本科学历,高级会计师。1991年7月参加工作,2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员;2016年12月-2017年2月任淮南矿业集团财务部部长,上海东方蓝海置业有限公司董事,平安工程院公司董事,平安公司董事;2017年2月-2019年8月任淮南矿业集团财务部部长,平安工程院公司董事,平安公司董事,淮河能源(集团)股份有限公司董事;2019年8月-2020年4月任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,淮河能源(集团)股份有限公司董事;2020年4月至今任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,西部公司董事,淮河能源(集团)股份有限公司董事。",男,board,,1,1604016000000,0,0,淮河能源,董事,1608515533382,"2019年8月-2020年4月任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,淮河能源(集团)股份有限公司董事",机关党委委员,机关党委委员,机关党委,0,4,委员,4,6
5f666201ade9005a1eeb7e0e,刘万春,600575,0,52,1600545281287,本科,"刘万春,男,汉族,安徽怀宁人,1968年出生,中共党员,本科学历,高级会计师。1991年7月参加工作,2013年1月-2016年12月任蒙西华中铁路股份有限公司副总经理、党委委员;2016年12月-2017年2月任淮南矿业集团财务部部长,上海东方蓝海置业有限公司董事,平安工程院公司董事,平安公司董事;2017年2月-2019年8月任淮南矿业集团财务部部长,平安工程院公司董事,平安公司董事,淮河能源(集团)股份有限公司董事;2019年8月-2020年4月任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,淮河能源(集团)股份有限公司董事;2020年4月至今任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,西部公司董事,淮河能源(集团)股份有限公司董事。",男,board,,1,1604016000000,0,0,淮河能源,董事,1608515533382,"2020年4月至今任淮南矿业集团战略投资部部长,机关党委委员,淮南矿业集团监事会主席,平安工程院公司董事,西部公司董事,淮河能源(集团)股份有限公司董事",机关党委委员,机关党委委员,机关党委,0,4,委员,4,6
5f6661f8ade9005a1eeb7ccd,吴培,600573,0,40,1600545272095,本科,"吴培:男,1980年12月生,大学本科学历,中共党员。历任北京燕京啤酒股份有限公司生产计划部调度、总经理办公室副主任、主任、职工监事、董事。现任北京燕京啤酒股份有限公司董事、总经理助理、总经理办公室主任。",男,supervisoryCommittee,,1,1526515200000,35100,0,惠泉啤酒,监事会主席,1608515530357,"吴培:男,1980年12月生,大学本科学历,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f8ade9005a1eeb7d40,许炎平,600573,0,61,1600545272944,大专,"许炎平:男,1959年10月出生,大专学历,工程师,中共党员。历任福建省燕京惠泉啤酒股份有限公司副总经理。现任福建省燕京惠泉啤酒股份有限公司党委委员、副总经理。1995年被授予“全国劳动模范”。",男,manager,,1,1526515200000,489700,20570,惠泉啤酒,副总经理,1600545272944,"许炎平:男,1959年10月出生,大专学历,工程师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f8ade9005a1eeb7d40,许炎平,600573,0,61,1600545272944,大专,"许炎平:男,1959年10月出生,大专学历,工程师,中共党员。历任福建省燕京惠泉啤酒股份有限公司副总经理。现任福建省燕京惠泉啤酒股份有限公司党委委员、副总经理。1995年被授予“全国劳动模范”。",男,manager,,1,1526515200000,489700,20570,惠泉啤酒,副总经理,1600545272944,现任福建省燕京惠泉啤酒股份有限公司党委委员、副总经理,现任福建省燕京惠泉啤酒股份有限公司党委委员、副总经理,现任福建省燕京惠泉啤酒股份有限公司党委委员,党委,17,19,委员,19,21
5f6661f9ade9005a1eeb7d4e,汪建忠,600573,0,55,1600545273022,,"汪建忠:男,1965年8月出生,中共党员。历任福建省燕京惠泉啤酒股份有限公司酿造车间主任、调度室调度长、销售管理部经理、总经理助理,燕京惠泉啤酒(抚州)有限公司总经理。",男,manager,,1,1526515200000,497800,0,惠泉啤酒,副总经理,1608515531173,"汪建忠:男,1965年8月出生,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f2ade9005a1eeb7ba1,袁振贤,600572,0,44,1600545266941,硕士,"袁振贤,中国籍,女,1976年11月生,浙江大学本科学历,会计硕士学位,高级会计师,中共党员。曾历任浙江康恩贝医药销售有限公司财务总监,康恩贝集团有限公司财务管理中心副总经理兼财务审计部部长,及浙江康恩贝制药股份有限公司财务总监、财务负责人、副总裁。现任浙江康恩贝制药股份有限公司副总裁。",女,manager,,1,1595462400000,526900,30000,康恩贝,副总裁,1608515527288,"袁振贤,中国籍,女,1976年11月生,浙江大学本科学历,会计硕士学位,高级会计师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f7ade9005a1eeb7c96,孙宝明,600573,0,56,1600545271714,本科,"孙宝明:男,1964年4月出生,大学本科学历,高级工程师,中共党员。历任北京燕京啤酒股份有限公司基建处副处长、处长、副总工程师兼一分公司副总经理、副书记。现任北京燕京啤酒股份有限公司总经理助理、副总工程师。",男,board,,1,1526515200000,35100,0,惠泉啤酒,董事,1608515529963,"孙宝明:男,1964年4月出生,大学本科学历,高级工程师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6661f8ade9005a1eeb7ce1,刘瑞,600573,0,38,1600545272248,本科,"刘瑞:男,1982年12月生,大学本科学历,工程师,中共党员。历任北京燕京啤酒股份有限公司计量处副处级职员、信息中心副主任、主任。现任北京燕京啤酒股份有限公司信息中心主任。",男,supervisoryCommittee,,1,1526515200000,35100,0,惠泉啤酒,监事,1608515530497,"刘瑞:男,1982年12月生,大学本科学历,工程师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
